variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
B,256,128,32,4,8,1,21.09421,3.258,
B,256,128,32,8,2,1,11.66792,5.890,
B,256,128,32,8,4,1,22.61155,3.039,
B,256,128,32,8,8,1,44.84267,1.532,
B,256,128,64,2,2,1,14.99086,4.584,
B,256,128,64,2,4,1,11.81315,5.817,
B,256,128,64,2,8,1,12.43576,5.526,
B,256,128,64,4,2,1,11.03750,6.226,
B,256,128,64,4,4,1,11.60150,5.923,
B,256,128,64,4,8,1,23.61453,2.910,
B,256,128,64,8,2,1,12.86238,5.343,
B,256,128,64,8,4,1,21.45967,3.202,
B,256,128,64,8,8,1,48.75781,1.409,
