variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
B,128,256,64,8,4,1,24.78636,0.726,
B,128,256,64,8,8,1,50.00743,0.360,
B,256,64,32,2,2,1,4.32953,4.157,
B,256,64,32,2,4,1,4.40907,4.082,
B,256,64,32,2,8,1,8.91344,2.019,
B,256,64,32,4,2,1,7.11539,2.530,
B,256,64,32,4,4,1,10.27560,1.752,
B,256,64,32,4,8,1,19.42552,0.927,
B,256,64,32,8,2,1,4.04274,4.452,
B,256,64,32,8,4,1,7.46331,2.412,
B,256,64,32,8,8,1,14.84717,1.212,
B,256,64,64,2,2,1,8.24415,2.183,
B,256,64,64,2,4,1,14.68053,1.226,
B,256,64,64,2,8,1,13.27245,1.356,
B,256,64,64,4,2,1,9.65650,1.864,
B,256,64,64,4,4,1,14.26748,1.262,
B,256,64,64,4,8,1,31.42144,0.573,
B,256,64,64,8,2,1,10.82222,1.663,
B,256,64,64,8,4,1,10.50125,1.714,
B,256,64,64,8,8,1,21.32096,0.844,
B,256,128,32,2,2,1,11.41712,1.577,
B,256,128,32,2,4,1,9.86231,1.825,
B,256,128,32,2,8,1,14.92071,1.206,
B,256,128,32,4,2,1,13.96036,1.289,
B,256,128,32,4,4,1,15.35023,1.173,
B,256,128,32,4,8,1,24.61303,0.731,
B,256,128,32,8,2,1,7.99008,2.253,
B,256,128,32,8,4,1,12.18788,1.477,
B,256,128,32,8,8,1,23.65526,0.761,
B,256,128,64,2,2,1,12.97546,1.387,
B,256,128,64,2,4,1,13.16714,1.367,
B,256,128,64,2,8,1,16.63753,1.082,
B,256,128,64,4,2,1,18.41995,0.977,
B,256,128,64,4,4,1,17.37411,1.036,
B,256,128,64,4,8,1,36.01689,0.500,
B,256,128,64,8,2,1,16.63656,1.082,
B,256,128,64,8,4,1,23.74320,0.758,
B,256,128,64,8,8,1,50.94477,0.353,
