variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
B,256,128,32,2,2,1,3.16573,10.854,
B,256,128,32,2,4,1,3.70271,9.280,
B,256,128,32,2,8,1,3.24443,10.590,
B,256,128,32,4,2,1,3.73178,9.207,
B,256,128,32,4,4,1,3.24654,10.584,
B,256,128,32,4,8,1,5.61045,6.124,
B,256,128,32,8,2,1,7.45381,4.610,
B,256,128,32,8,4,1,6.36174,5.401,
B,256,128,32,8,8,1,11.28327,3.045,
B,256,128,64,2,2,1,8.02350,4.282,
B,256,128,64,2,4,1,8.15165,4.215,
B,256,128,64,2,8,1,5.81042,5.913,
B,256,128,64,4,2,1,8.07813,4.253,
B,256,128,64,4,4,1,5.44317,6.312,
B,256,128,64,4,8,1,6.16403,5.574,
B,256,128,64,8,2,1,16.13374,2.130,
B,256,128,64,8,4,1,11.06270,3.106,
B,256,128,64,8,8,1,12.30844,2.792,
